pl_name,ra,dec,sy_dist
Kepler-105 c,287.8872376,46.2761224,459.223
Kepler-1050 b,282.9249847,48.6264015,490.488
Kepler-1050 c,282.9249847,48.6264015,490.488
Kepler-1051 b,295.1581062,40.8988186,829.343
Kepler-1052 b,295.34273,46.6022134,943.444
Kepler-1052 c,295.34273,46.6022134,943.444
Kepler-1053 b,291.4186349,39.1273664,151.129
Kepler-1054 b,290.6011085,44.5563604,1090.51
Kepler-1055 b,290.4867838,44.932541,389.397
Kepler-1056 b,299.5259832,46.8992561,982.51
Kepler-1057 b,297.4521311,41.5580816,1201.82
Kepler-1058 b,294.5956256,45.8750556,491.997
Kepler-1059 b,289.2202147,41.7064385,713.167
Kepler-106 b,300.864006,44.3375497,444.322
Kepler-106 c,300.864006,44.3375497,444.322
Kepler-106 d,300.864006,44.3375497,444.322
Kepler-106 e,300.864006,44.3375497,444.322
Kepler-1060 b,286.0252285,39.6309204,946.565
Kepler-1061 b,296.2300306,50.2752091,543.375
Kepler-1062 b,283.8994187,41.221594,397.455
Kepler-1063 b,290.5267975,38.1428283,343.226
Kepler-1064 b,291.7415821,37.6888103,
Kepler-1065 b,294.511319,38.7904648,1122.48
Kepler-1065 c,294.511319,38.7904648,1122.48
Kepler-1066 b,298.866621,46.5022325,344.251
Kepler-1067 b,285.3873706,45.0490265,667.693
Kepler-1067 c,285.3873706,45.0490265,667.693
Kepler-1068 b,294.6481708,46.3923173,1473.61
Kepler-1069 b,290.9792378,47.9889097,695.967
Kepler-107 b,297.028162,48.2086019,525.997
Kepler-107 c,297.028162,48.2086019,525.997
Kepler-107 d,297.028162,48.2086019,525.997
Kepler-107 e,297.028162,48.2086019,525.997
Kepler-1070 b,293.1953923,49.316541,939.001
Kepler-1071 b,293.0579794,45.2487472,1042.27
Kepler-1072 b,292.0443891,46.3289723,982.716
Kepler-1073 b,294.1527259,38.2330886,809.897
Kepler-1073 c,294.1527259,38.2330886,809.897
Kepler-1073 d,294.1527259,38.2330886,809.897
Kepler-1074 b,284.4766869,46.2526781,250.817
Kepler-1075 b,287.5011404,47.4691157,291.275
Kepler-1076 b,287.5902594,51.0606047,
Kepler-1077 b,291.0336333,42.2678448,1101.42
Kepler-1078 b,293.2005664,43.0500379,2481.71
Kepler-1079 b,299.5495794,45.7696769,591.098
Kepler-108 b,294.5589885,46.0623952,338.732
Kepler-108 c,294.5589885,46.0623952,338.732
Kepler-1080 b,296.4644914,49.1828952,1382.82
Kepler-1081 b,289.444752,41.3179652,420.215
Kepler-1082 b,289.3586737,50.5984489,739.557
Kepler-1083 b,283.1618831,45.198336,902.633
Kepler-1084 b,290.1019809,48.251146,405.533
Kepler-1085 b,287.4776359,46.1411685,1364.53
Kepler-1085 c,287.4776359,46.1411685,1364.53
Kepler-1086 b,295.251187,45.8429537,466.084
Kepler-1086 c,295.251187,45.8429537,466.084
Kepler-1087 b,294.9789253,46.0056741,362.623
Kepler-1088 b,281.5614578,42.4504087,280.629
Kepler-1089 b,291.0926509,49.1901729,259.328
Kepler-109 b,290.3926795,40.2849074,474.861
Kepler-109 c,290.3926795,40.2849074,474.861
Kepler-1090 b,295.6629002,44.5258237,858.77
Kepler-1090 c,295.6629002,44.5258237,858.77
Kepler-1091 b,299.7854426,43.6707235,914.299
Kepler-1092 b,297.7232008,47.1126833,981.233
Kepler-1093 b,284.9780251,41.4202077,1072.88
Kepler-1093 c,284.9780251,41.4202077,1072.88
Kepler-1094 b,292.3012109,38.2669983,1291.01
Kepler-1095 b,293.2624215,41.3650155,792.522
Kepler-1096 b,294.7094688,45.9695533,377.976
Kepler-1097 b,281.5941261,42.5963949,719.802
Kepler-1098 b,295.502673,43.2326992,1049.19
Kepler-1099 b,288.7499866,48.2771163,1022.8
Kepler-11 b,297.1150949,41.9091092,646.346
Kepler-11 c,297.1150949,41.9091092,646.346
Kepler-11 d,297.1150949,41.9091092,646.346
Kepler-11 e,297.1150949,41.9091092,646.346
Kepler-11 f,297.1150949,41.9091092,646.346
Kepler-11 g,297.1150949,41.9091092,646.346
Kepler-110 b,292.9291693,48.6028303,586.531
Kepler-110 c,292.9291693,48.6028303,586.531
Kepler-1100 b,291.8713535,44.0873907,693.618
Kepler-1101 b,294.5693544,45.6711623,742.473
Kepler-1102 b,281.3225917,48.0664955,1246.05
Kepler-1103 b,287.3821348,49.4524247,1331.92
Kepler-1104 b,294.4685197,49.3309789,530.658
Kepler-1105 b,281.1117588,42.4549698,318.004
Kepler-1106 b,291.1451576,44.0624715,1090.7
Kepler-1107 b,291.049934,39.141674,428.798
Kepler-1108 b,296.0422962,45.98514,767.701
Kepler-1109 b,291.6462654,39.3966122,685.087
Kepler-111 b,291.653163,44.6882613,657.223
Kepler-111 c,291.653163,44.6882613,657.223
Kepler-1110 b,291.8080645,38.6226615,726.828
Kepler-1111 b,295.4634045,45.8127697,841.536
Kepler-1112 b,296.9687937,47.7514799,1671.28
Kepler-1113 b,289.4066969,39.338813,1073.88
Kepler-1114 b,299.2370531,45.8347781,418.417
Kepler-1115 b,294.9917723,40.1443964,983.245
Kepler-1116 b,291.9336573,44.1154992,1008.57
Kepler-1117 b,292.0847866,49.2374206,568.487
Kepler-1118 b,299.9656619,44.1608805,888.325
Kepler-1119 b,297.0191018,44.3274936,1757.23
Kepler-112 b,296.9811361,43.2097025,513.206
Kepler-112 c,296.9811361,43.2097025,513.206
Kepler-1120 b,290.9144516,42.2865522,615.231
Kepler-1121 b,297.7865467,47.8861542,482.047
Kepler-1122 b,288.2805801,46.3408747,1230.42
Kepler-1123 b,294.5177291,50.6703927,704.323
Kepler-1124 b,286.5942529,37.8912836,289.899
Kepler-1125 b,295.4812018,40.7319316,2011.41
Kepler-1126 b,285.691955,45.6893993,635.736
Kepler-1126 c,285.691955,45.6893993,635.736
Kepler-1127 b,293.2173563,42.7205846,842.459
Kepler-1128 b,293.063315,39.4034052,1083.41
Kepler-1129 b,291.6044965,41.3093275,1183.88
Kepler-1129 c,291.6044965,41.3093275,1183.88
Kepler-113 b,287.9978721,50.9441847,262.351
Kepler-113 c,287.9978721,50.9441847,262.351
Kepler-1130 b,285.207421,45.384333,249.343
Kepler-1130 c,285.207421,45.384333,249.343
Kepler-1130 d,285.207421,45.384333,249.343
Kepler-1131 b,295.6514492,49.2612954,1030.7
Kepler-1132 b,286.3675188,48.4238906,867.931
Kepler-1133 b,293.3224114,42.8674925,753.135
Kepler-1134 b,295.5678578,42.4781064,944.445
Kepler-1135 b,286.0029904,44.7565551,1314.64
Kepler-1136 b,284.1078441,44.2458047,491.406
Kepler-1137 b,287.1302407,48.665347,921.778
Kepler-1138 b,285.8993164,48.307285,872.328
Kepler-1139 b,287.9455985,39.2305281,495.156
Kepler-114 b,294.121482,48.3497977,259.533
Kepler-114 c,294.121482,48.3497977,259.533
Kepler-114 d,294.121482,48.3497977,259.533
Kepler-1140 b,281.6940529,46.946521,656.48
Kepler-1141 b,290.5436836,47.7259073,393.642
Kepler-1142 b,292.7144796,44.0822816,1273.51
Kepler-1143 b,287.302772,39.2896399,555.189
Kepler-1143 c,287.302772,39.2896399,555.189
Kepler-1144 b,290.0432936,47.2578857,1140.57
Kepler-1145 b,295.3081524,43.0444026,691.961
Kepler-1146 b,286.716712,47.425658,703.038
Kepler-1147 b,292.5474753,41.6429221,1657.36
Kepler-1148 b,290.9536059,45.7195545,625.692
Kepler-1149 b,294.1891824,45.1515263,1217.73
Kepler-115 b,297.7119299,45.261985,623.609
Kepler-115 c,297.7119299,45.261985,623.609
Kepler-1150 b,296.7244553,49.5326846,358.518
Kepler-1151 b,292.2477819,47.8784257,682.436
Kepler-1152 b,290.4341483,44.1077802,215.233
Kepler-1153 b,289.1471849,45.86613,1119.49
Kepler-1154 b,297.4771158,39.8772345,1460.1
Kepler-1154 c,297.4771158,39.8772345,1460.1
Kepler-1155 b,288.8206058,39.5228712,1128.72
Kepler-1156 b,288.9240901,46.0575865,691.331
Kepler-1157 b,283.1209268,43.5255701,342.144
Kepler-1158 b,292.2339048,41.5751832,1484.25
Kepler-1159 b,294.266325,45.2042317,1213.71
Kepler-116 b,294.7420605,43.5367842,955.168
Kepler-116 c,294.7420605,43.5367842,955.168
Kepler-1160 b,287.8793899,43.3640752,1077.63
Kepler-1161 b,299.0770621,45.4405583,547.726
Kepler-1162 b,283.2920273,45.4339813,940.211
Kepler-1162 c,283.2920273,45.4339813,940.211
Kepler-1163 b,290.235863,50.0300654,478.647
Kepler-1164 b,287.5296372,38.8945065,431.622
Kepler-1165 b,286.9712284,44.7082669,1575.2
Kepler-1165 c,286.9712284,44.7082669,1575.2
Kepler-1166 b,290.3484956,50.9028387,634.906
Kepler-1167 b,298.3026595,47.6939654,820.905
Kepler-1168 b,287.2977834,47.455488,752.666
Kepler-1169 b,294.9115874,46.4914718,522.823
Kepler-117 b,288.7930651,48.040176,1455.57
Kepler-117 c,288.7930651,48.040176,1455.57
Kepler-1170 b,292.1685422,43.7795963,1050.45
Kepler-1171 b,294.9589285,38.5915968,573
Kepler-1172 b,290.4744875,37.7665499,1306.53
Kepler-1173 b,293.1311803,45.6634153,377.06
Kepler-1174 b,281.8314296,42.298891,1408.75
Kepler-1175 b,289.1426847,46.8129656,1121.89
Kepler-1176 b,297.919724,45.2742038,864.699
Kepler-1177 b,286.6714813,49.4062964,1299.97
Kepler-1178 b,288.4561183,45.8022258,482.287
Kepler-1179 b,284.0974305,47.8104856,415.205
Kepler-118 b,299.2131881,41.4248195,574.228
Kepler-118 c,299.2131881,41.4248195,574.228
Kepler-1180 b,295.8874773,43.1559952,1596.8
Kepler-1181 b,289.7473165,39.5234131,938.417
Kepler-1181 c,289.7473165,39.5234131,938.417
Kepler-1182 b,296.3079895,43.8213706,1545.39
Kepler-1183 b,292.2324228,38.8921946,1919.19
Kepler-1184 b,291.282031,46.9659514,1157.84
Kepler-1185 b,287.2411783,39.3326977,459.273
Kepler-1186 b,288.4796333,47.1017438,1337.25
Kepler-1187 b,286.8919996,38.3185034,1020.53
Kepler-1188 b,283.1038438,43.1480487,1717.48
Kepler-1189 b,298.4264116,47.9468194,782.852
Kepler-119 b,295.9463854,42.6588324,701.996
Kepler-119 c,295.9463854,42.6588324,701.996
Kepler-1190 b,284.9996582,49.4799506,342.509
Kepler-1191 b,291.6577923,48.0092619,955.536
Kepler-1192 b,282.1405603,43.8964934,1304.19
Kepler-1193 b,288.1447323,51.2756446,802.116
Kepler-1194 b,291.6994841,38.1452065,757.382
Kepler-1195 b,284.3510523,40.8529319,918.566
Kepler-1196 b,292.369585,43.9108663,922.333
Kepler-1197 b,291.6693437,42.5907441,486.94
Kepler-1198 b,288.8339659,44.838198,743.03
Kepler-1199 b,293.7258092,47.2469219,563.493
Kepler-12 b,286.2434458,50.0403671,881.386
Kepler-120 b,287.8915707,39.3390979,388.63
Kepler-120 c,287.8915707,39.3390979,388.63
Kepler-1200 b,296.6034317,44.1292537,588.715
Kepler-1201 b,294.6147908,40.8331158,944.241
Kepler-1202 b,292.290606,44.6532281,1175.38
Kepler-1203 b,292.7734523,44.178088,317.022
Kepler-1204 b,289.4415238,42.4981476,1175.22
Kepler-1205 b,290.2796734,41.5150499,698.485
Kepler-1206 b,295.9383737,49.7911337,762.019
Kepler-1207 b,295.0641963,49.3589615,1754.19
Kepler-1208 b,291.8812445,44.5557587,825.176
Kepler-1209 b,287.5849352,49.1547328,505.531
Kepler-121 b,286.1621273,39.6780204,510.523
Kepler-121 c,286.1621273,39.6780204,510.523
Kepler-1210 b,292.8321598,48.2193376,1176.53
Kepler-1211 b,285.7207618,40.8569116,1826.53
Kepler-1212 b,296.8534096,50.0373196,1316.57
Kepler-1213 b,289.4858423,50.9441967,807.812
Kepler-1214 b,285.1427113,49.8006565,729.227
Kepler-1215 b,297.4636477,48.1813978,661.022
Kepler-1216 b,287.4052661,45.917979,1258.36
Kepler-1217 b,289.1866841,50.9375614,1347.71
Kepler-1218 b,291.5788505,44.5316825,840.503
Kepler-1219 b,297.2158443,47.3785082,880.895
Kepler-122 b,291.1118647,39.9490248,1027.45
Kepler-122 c,291.1118647,39.9490248,1027.45
Kepler-122 d,291.1118647,39.9490248,1027.45
Kepler-122 e,291.1118647,39.9490248,1027.45
Kepler-122 f,291.1118647,39.9490248,1027.45
Kepler-1220 b,297.070398,42.9777396,961.907
Kepler-1221 b,285.8223636,45.7118423,913.65
Kepler-1222 b,294.889616,49.3798215,415.218
Kepler-1223 b,285.2956462,44.5527542,459.957
Kepler-1224 b,286.6257591,37.537313,559.598
Kepler-1225 b,290.6332748,40.1369671,1347.52
Kepler-1226 b,296.3768521,50.6214592,1125.72
Kepler-1227 b,287.0664109,41.8749712,623.706
Kepler-1228 b,296.552761,46.9661945,515.453
Kepler-1229 b,297.4868347,46.9966782,265.482
Kepler-123 b,296.9985853,42.7819633,1021.66
Kepler-123 c,296.9985853,42.7819633,1021.66
Kepler-1230 b,283.2645129,41.7114526,1364.22
Kepler-1231 b,288.5882888,42.6056644,987.237
Kepler-1232 b,296.5500966,49.102307,632.865
Kepler-1233 b,297.3750954,46.6622201,1178.7
Kepler-1234 b,287.5220359,51.3759464,916.749
Kepler-1235 b,284.9030677,43.9540616,540.604
Kepler-1236 b,295.6247375,42.5458739,999.64
Kepler-1237 b,295.6292745,44.6905815,1064.31
Kepler-1238 b,297.9057655,40.1628378,1632.13
Kepler-1239 b,293.1273357,42.3200578,2140.6
Kepler-124 b,286.7527322,49.0648788,420.046
Kepler-124 c,286.7527322,49.0648788,420.046
Kepler-124 d,286.7527322,49.0648788,420.046
Kepler-1240 b,282.9997682,40.5574322,862.186
Kepler-1241 b,294.5762033,38.4569588,968.722
Kepler-1242 b,284.6062174,41.196344,687.615
Kepler-1243 b,294.009397,42.8807779,758.17
Kepler-1244 b,282.3012505,46.5161814,1075.81
Kepler-1245 b,290.7443078,43.260753,805.936
Kepler-1245 c,290.7443078,43.260753,805.936
Kepler-1246 b,287.6572346,48.9822053,436.505
Kepler-1247 b,294.5335974,46.6182365,1045.92
Kepler-1248 b,288.0592191,51.3544564,593.026
Kepler-1249 b,296.8948517,44.3717429,1904.54
Kepler-125 b,298.2581101,47.6050031,183.365
Kepler-125 c,298.2581101,47.6050031,183.365
Kepler-1250 b,287.7938184,45.9802492,2126.85
Kepler-1251 b,292.1151093,49.2563792,902.204
Kepler-1252 b,298.9503634,46.6928437,648.979
Kepler-1253 b,283.8852196,47.6371507,514.524
Kepler-1254 b,285.1733174,48.7700099,622.818
Kepler-1254 c,285.1733174,48.7700099,622.818
Kepler-1254 d,285.1733174,48.7700099,622.818
Kepler-1255 b,295.2392569,42.7264842,1617.07
Kepler-1256 b,291.4742443,44.6834119,891.192
Kepler-1257 b,296.0756231,45.6270165,1105.95
Kepler-1258 b,285.4049723,49.9948186,717.555
Kepler-1259 b,297.8414628,46.9676288,805.562
Kepler-126 b,289.3473634,44.2084445,237.401
Kepler-126 c,289.3473634,44.2084445,237.401
Kepler-126 d,289.3473634,44.2084445,237.401
Kepler-1260 b,295.5912652,42.5552261,1734.43
Kepler-1261 b,285.2324786,48.8066963,744.294
Kepler-1262 b,288.7718287,42.2131694,1054.87
Kepler-1263 b,286.483626,46.7526182,664.83
Kepler-1264 b,289.8844102,45.2115075,801.993
Kepler-1265 b,284.5858364,47.0795646,583.641
Kepler-1266 b,285.8693277,42.7279996,849.312
Kepler-1266 c,285.8693277,42.7279996,849.312
Kepler-1267 b,299.1695093,43.4410533,1379.43
Kepler-1268 b,287.838419,43.1531776,1840.77
Kepler-1269 b,287.8055442,45.3405371,1097.23
Kepler-127 b,285.1899439,46.0280596,352.794
Kepler-127 c,285.1899439,46.0280596,352.794
Kepler-127 d,285.1899439,46.0280596,352.794
Kepler-1270 b,286.7156676,48.6452552,1095.05
Kepler-1271 b,286.3442954,37.4119347,831.991
Kepler-1272 b,285.2197605,38.8058393,1206.37
Kepler-1273 b,285.8032016,44.8733983,1114.24
Kepler-1274 b,284.5936858,46.4497364,614.648
Kepler-1275 b,293.5004955,44.9324455,1153.98
Kepler-1276 b,287.8570173,40.5471909,538.481
Kepler-1277 b,295.1025166,40.5723736,557.193
Kepler-1278 b,282.9569197,42.8255589,889.426
Kepler-1279 b,288.0955917,40.365909,1494.22
Kepler-128 b,282.4922622,43.9802442,396.379
Kepler-128 c,282.4922622,43.9802442,396.379
Kepler-1280 b,293.5738933,45.3844919,1486.7
Kepler-1281 b,295.3543571,48.5153932,
Kepler-1282 b,290.1761688,46.6983036,1103.29
Kepler-1283 b,295.4623336,40.7769335,2921.99
Kepler-1284 b,291.2789549,47.6875766,882.324
Kepler-1285 b,281.8353366,44.1558825,422.269
Kepler-1286 b,280.2583709,43.8357433,1354.46
Kepler-1287 b,289.1346298,47.063018,1003.26
Kepler-1288 b,285.7135,41.6058799,814.078
Kepler-1289 b,296.388767,41.040509,1053.57
Kepler-129 b,285.3111845,47.8484775,408.845
Kepler-129 c,285.3111845,47.8484775,408.845
Kepler-129 d,285.3111845,47.8484775,408.845
Kepler-1290 b,290.6852287,43.8596155,1593.7
Kepler-1291 b,289.3770051,40.0010791,897.352
Kepler-1292 b,284.9057222,43.9491434,1493.43
Kepler-1293 b,290.0258783,48.3359227,1028.16
Kepler-1294 b,291.2681037,44.4881624,1855.7
Kepler-1295 b,291.3978451,45.588553,1174.46
Kepler-1296 b,292.1251038,41.4077928,1551.54
Kepler-1297 b,289.9564415,47.0203466,1439.47
Kepler-1298 b,284.4227535,49.1061907,544.163
Kepler-1299 b,286.1501263,37.4113438,1404.94
Kepler-130 b,288.4505905,40.2452006,316.663
Kepler-130 c,288.4505905,40.2452006,316.663
Kepler-130 d,288.4505905,40.2452006,316.663
Kepler-1300 b,289.0330532,40.0869182,777.025
Kepler-1301 b,286.6041816,42.4403309,854.28
Kepler-1302 b,290.9892462,50.308064,634.58
Kepler-1303 b,284.287147,42.3555784,897.783
Kepler-1304 b,285.2763652,39.4468274,2176.08
Kepler-1305 b,297.3394624,46.3472165,1575.23
Kepler-1306 b,294.4783627,46.9458638,1107.5
Kepler-1307 b,292.8698348,46.7418679,1014.62
Kepler-1308 b,285.9287514,38.5207097,112.705
Kepler-1309 b,298.7351131,40.7641262,
Kepler-131 b,288.5308924,40.942373,228.678
Kepler-131 c,288.5308924,40.942373,228.678
Kepler-1310 b,283.9200236,40.7400419,569.185
Kepler-1311 b,289.6512597,43.8244445,866.331
Kepler-1311 c,289.6512597,43.8244445,866.331
Kepler-1311 d,289.6512597,43.8244445,866.331
Kepler-1312 b,292.9712801,41.0357494,299.104
Kepler-1312 c,292.9712801,41.0357494,299.104
Kepler-1313 b,292.388582,42.2332767,174.234
Kepler-1314 b,294.2373599,45.1968274,
Kepler-1315 b,295.8215678,46.0530562,480.869
Kepler-1315 c,295.8215678,46.0530562,480.869
Kepler-1316 b,298.8358277,40.2930714,800.871
Kepler-1317 b,291.6118842,42.1159787,728.303
Kepler-1318 b,290.3763246,41.1507928,475.248
Kepler-1319 b,290.9564463,49.3667933,103.917
Kepler-132 b,283.23581,41.343037,349.549
Kepler-132 c,283.23581,41.343037,349.549
Kepler-132 d,283.23581,41.343037,349.549
Kepler-132 e,283.23581,41.343037,349.549
Kepler-1320 b,288.4335977,40.3808519,647.424
Kepler-1321 b,294.528597,46.6408737,769.146
Kepler-1321 c,294.528597,46.6408737,769.146
Kepler-1321 d,294.528597,46.6408737,769.146
Kepler-1322 b,293.2045009,45.4353919,1350.32
Kepler-1322 c,293.2045009,45.4353919,1350.32
Kepler-1323 b,292.8722515,46.098729,465.417
Kepler-1324 b,291.1849503,40.3112023,481.667
Kepler-1325 b,285.0171505,42.085312,973.368
Kepler-1326 b,296.222199,39.268942,698.326
Kepler-1327 b,289.0648073,50.4609183,678.069
Kepler-1328 b,284.6753857,44.4177225,813.543
Kepler-1329 b,281.6476437,48.2709523,588.037
Kepler-133 b,297.2778906,48.3203542,653.6
Kepler-133 c,297.2778906,48.3203542,653.6
Kepler-1330 b,290.5767116,39.9568913,1720.48
Kepler-1331 b,297.0737928,41.2244613,319.197
Kepler-1332 b,291.0286411,43.9137055,528.685
Kepler-1333 b,293.5275797,41.111394,932.446
Kepler-1334 b,289.311532,51.3209059,1223.04
Kepler-1335 b,284.8384394,42.0703371,621.853
Kepler-1336 b,296.2776587,46.8998006,1126.64
Kepler-1336 c,296.2776587,46.8998006,1126.64
Kepler-1337 b,287.0091176,46.7961229,601.629
Kepler-1338 b,284.0422701,41.6990348,753.26
Kepler-1339 b,283.7457695,48.373469,371.049
Kepler-134 b,284.7391156,49.5984448,334.797
Kepler-134 c,284.7391156,49.5984448,334.797
Kepler-1340 b,296.2328099,42.4727965,981.779
Kepler-1341 b,280.5116813,44.1593503,476.957
Kepler-1342 b,297.0200549,43.4325382,890.724
Kepler-1343 b,294.294483,50.725385,1756.71
Kepler-1344 b,287.0862799,46.9457998,853.959
Kepler-1345 b,292.4779428,46.022821,1355.02
Kepler-1346 b,291.841341,45.179185,843.701
Kepler-1347 b,299.6595903,40.8438526,
Kepler-1348 b,292.0874126,49.788709,1213.82
Kepler-1349 b,286.3385562,48.7442697,276.323
Kepler-135 b,290.4950939,38.7954956,621.855
Kepler-135 c,290.4950939,38.7954956,621.855
Kepler-1350 b,288.250611,46.6794847,340.691
Kepler-1350 c,288.250611,46.6794847,340.691
Kepler-1351 b,293.6084289,42.1978746,202.782
Kepler-1352 b,290.6937988,48.7014417,670.829
Kepler-1353 b,295.7353911,42.5762317,593.384
Kepler-1354 b,291.2451266,37.7590079,1119.45
Kepler-1355 b,283.7414249,49.0679833,911.269
Kepler-1356 b,290.9953825,43.2438792,845.228
Kepler-1357 b,291.5480665,50.3532584,1015.69
Kepler-1358 b,286.1705469,43.0089,546.998
Kepler-1359 b,289.538818,41.8928154,614.859
Kepler-136 b,296.4673039,42.5987984,420.818
Kepler-136 c,296.4673039,42.5987984,420.818
Kepler-1360 b,300.3440482,45.6231826,1516.27
Kepler-1361 b,283.5653603,46.9042278,389.143
Kepler-1362 b,288.5385574,40.8771276,731.298
Kepler-1363 b,296.9964872,49.2563228,541.714
Kepler-1364 b,295.1521334,49.5876179,1056.9
Kepler-1365 b,292.1996573,42.0459944,840.128
Kepler-1365 c,292.1996573,42.0459944,840.128
Kepler-1366 b,285.0648845,41.5548464,465.826
Kepler-1367 b,288.4166786,47.8787308,401.484
Kepler-1368 b,294.7669795,41.6446434,1635.82
Kepler-1369 b,285.7972604,40.9361923,1236.56
Kepler-137 b,282.1355875,43.0391951,302.979
Kepler-137 c,282.1355875,43.0391951,302.979
Kepler-1370 b,284.5656897,41.7784781,1004.1
Kepler-1370 c,284.5656897,41.7784781,1004.1
Kepler-1371 b,288.8314251,47.5519753,515.334
Kepler-1371 c,288.8314251,47.5519753,515.334
Kepler-1372 b,288.8865895,44.8394672,1303.22
Kepler-1373 b,285.7520229,39.2491731,1699.46
Kepler-1374 b,291.3499783,45.1722521,1078.46
Kepler-1375 b,296.2935173,43.4032189,1430.84
Kepler-1376 b,286.9584368,42.541409,868.056
Kepler-1377 b,289.1954229,46.6516055,1146.1
Kepler-1378 b,297.373403,40.3663986,506.434
Kepler-1379 b,293.6704404,41.4102105,971.325
Kepler-138 b,290.3814122,43.2930645,66.8624
Kepler-138 c,290.3814122,43.2930645,66.8624
Kepler-138 d,290.3814122,43.2930645,66.8624
Kepler-138 e,290.3814122,43.2930645,66.8624
Kepler-1380 b,288.1160421,42.4403832,2462.94
Kepler-1381 b,287.5357911,48.727783,1197.04
Kepler-1382 b,295.3774182,39.0480365,738.261
Kepler-1383 b,297.9447714,42.1918449,1027.21
Kepler-1384 b,296.2151275,39.5270248,
Kepler-1385 b,282.6313559,46.481022,688.795
Kepler-1386 b,280.8233646,42.6360518,835.882
Kepler-1387 b,292.4403029,43.2093456,455.358
Kepler-1388 b,283.3360156,47.1744499,453.795
Kepler-1388 c,283.3360156,47.1744499,453.795
Kepler-1388 d,283.3360156,47.1744499,453.795
Kepler-1388 e,283.3360156,47.1744499,453.795
Kepler-1389 b,285.7174414,44.7583487,497.093
Kepler-139 b,282.3919451,43.8894167,391.038
Kepler-139 c,282.3919451,43.8894167,391.038
Kepler-139 d,282.3919451,43.8894167,391.038
Kepler-139 e,282.3919451,43.8894167,391.038
Kepler-1390 b,298.6624419,48.2488659,723.431
Kepler-1391 b,294.8309749,46.6595768,1038.35
Kepler-1392 b,288.7669819,46.3944497,
Kepler-1393 b,284.4594558,40.1424756,544.456
Kepler-1394 b,283.4532068,45.0840729,640.409
Kepler-1395 b,292.3374945,47.6641732,492.894
Kepler-1396 b,294.3363936,44.9182296,1066.46
Kepler-1397 b,299.6758812,47.0758234,1198.25
Kepler-1398 b,294.8661073,48.6389923,852.204
Kepler-1398 c,294.8661073,48.6389923,852.204
Kepler-1399 b,293.3116962,46.0416516,1385.7
Kepler-14 b,287.708814,47.33305,
Kepler-140 b,287.3694056,46.7681473,583.859
Kepler-140 c,287.3694056,46.7681473,583.859
Kepler-1400 b,286.2716827,45.4408055,752.237
Kepler-1401 b,287.4660334,40.75842,1425.43
Kepler-1402 b,291.8478341,48.9681664,1493.64
Kepler-1403 b,290.8676391,38.9600779,2163.9
Kepler-1404 b,296.0094827,50.4983929,962.183
Kepler-1405 b,295.6848822,39.2561274,1530.3
